Date,Close
06/12/2016,96.24
07/12/2016,98.14
08/12/2016,99.3
09/12/2016,98.62
12/12/2016,98.53
13/12/2016,99.15
14/12/2016,98.6
15/12/2016,100.27
16/12/2016,101.14
19/12/2016,100.25
20/12/2016,99.39
21/12/2016,98.71
22/12/2016,98.21
23/12/2016,98.5
27/12/2016,98.66
28/12/2016,96.8
29/12/2016,96.96
30/12/2016,96.13
03/01/2017,96.96
04/01/2017,97.77
05/01/2017,94.82
06/01/2017,94.08
09/01/2017,94.79
10/01/2017,96.13
11/01/2017,96
12/01/2017,95.55
13/01/2017,96.01
17/01/2017,95.34
18/01/2017,94.42
19/01/2017,90.55
20/01/2017,91.7
23/01/2017,92.04
24/01/2017,91.65
