Date,Close
24/01/2017,113.61
25/01/2017,114.26
26/01/2017,127.06
27/01/2017,128.26
30/01/2017,128.77
31/01/2017,126.51
01/02/2017,129.89
02/02/2017,127.09
03/02/2017,128.65
06/02/2017,126.31
07/02/2017,126.24
08/02/2017,124.65
09/02/2017,125.44
10/02/2017,127.12
13/02/2017,127.78
14/02/2017,128.79
15/02/2017,129.18
16/02/2017,127.86
17/02/2017,126.03
21/02/2017,128.93
22/02/2017,128.06
23/02/2017,120.9
24/02/2017,124.15
27/02/2017,128.21
28/02/2017,128.03
01/03/2017,133.36
02/03/2017,129.01
03/03/2017,128.72
06/03/2017,129.78
07/03/2017,128.15
08/03/2017,124.3
09/03/2017,121.98
10/03/2017,122.95
13/03/2017,124.2
14/03/2017,122.12
15/03/2017,126.35
16/03/2017,125.28
17/03/2017,125.19
20/03/2017,124.99
21/03/2017,120.01
22/03/2017,120.38
23/03/2017,120.82
24/03/2017,120.69
27/03/2017,119.56
28/03/2017,123.24
29/03/2017,123.64
30/03/2017,124.17
31/03/2017,125.05
03/04/2017,123.83
04/04/2017,123.77
05/04/2017,121.06
06/04/2017,124
07/04/2017,123.41
10/04/2017,125.96
11/04/2017,125.93
12/04/2017,121.13
13/04/2017,119.29
17/04/2017,120.95
18/04/2017,119.86
19/04/2017,119.45
20/04/2017,113.24
21/04/2017,111.46
24/04/2017,113.56
25/04/2017,113.3
26/04/2017,113.4
27/04/2017,109.52
28/04/2017,109.66
01/05/2017,108.88
02/05/2017,108.62
03/05/2017,107.7
04/05/2017,107.36
05/05/2017,108.96
08/05/2017,111.68
09/05/2017,111.7
10/05/2017,114.23
11/05/2017,114.43
12/05/2017,112.16
15/05/2017,113.83
16/05/2017,111.72
17/05/2017,105.1
18/05/2017,106.5
19/05/2017,110.1
22/05/2017,110.6
23/05/2017,111.3
24/05/2017,110.81
25/05/2017,111.4
26/05/2017,111.17
30/05/2017,110.65
31/05/2017,108.73
01/06/2017,109.97
02/06/2017,108.49
05/06/2017,105.74
06/06/2017,106.32
07/06/2017,105.26
08/06/2017,106.54
09/06/2017,110.22
12/06/2017,111.82
13/06/2017,111.66
14/06/2017,104.81
15/06/2017,103.49
16/06/2017,105.2
19/06/2017,106.95
20/06/2017,103.91
21/06/2017,101.62
22/06/2017,103.82
23/06/2017,104.85
26/06/2017,106.11
27/06/2017,105.78
28/06/2017,108.49
29/06/2017,109.7
30/06/2017,112.71
03/07/2017,113.21
05/07/2017,114.27
06/07/2017,112.35
07/07/2017,112.55
10/07/2017,113.54
11/07/2017,113.69
12/07/2017,114.26
13/07/2017,114.74
14/07/2017,117.21
17/07/2017,117.79
18/07/2017,117.48
19/07/2017,118.7
20/07/2017,122.54
21/07/2017,119.31
24/07/2017,118.39
25/07/2017,121.18
26/07/2017,120.17
27/07/2017,120.77
28/07/2017,119.73
31/07/2017,118.96
01/08/2017,116.56
02/08/2017,115.03
03/08/2017,116.31
04/08/2017,118.37
07/08/2017,118.1
08/08/2017,117.38
09/08/2017,115.31
10/08/2017,111.62
11/08/2017,111.54
14/08/2017,112.2
15/08/2017,111.99
16/08/2017,111.97
17/08/2017,111.82
18/08/2017,111.86
21/08/2017,108.4
22/08/2017,112.44
23/08/2017,108.69
24/08/2017,107.61
25/08/2017,107.26
28/08/2017,110.71
29/08/2017,114.94
30/08/2017,119.19
31/08/2017,118.06
01/09/2017,120.56
05/09/2017,119.09
06/09/2017,121.16
07/09/2017,123.09
08/09/2017,126.69
11/09/2017,125.03
12/09/2017,127.69
13/09/2017,128.82
14/09/2017,127.36
15/09/2017,128.1
18/09/2017,129.43
19/09/2017,129.89
20/09/2017,130.74
21/09/2017,130.12
22/09/2017,132.31
25/09/2017,132.21
26/09/2017,133.94
27/09/2017,135.69
28/09/2017,137.97
29/09/2017,138.74
02/10/2017,139.2
03/10/2017,142.71
04/10/2017,140.75
05/10/2017,141.98
06/10/2017,142.24
09/10/2017,142.49
10/10/2017,141.55
11/10/2017,142.16
12/10/2017,144.01
13/10/2017,144.21
16/10/2017,145.79
17/10/2017,143.34
18/10/2017,144.32
19/10/2017,144.4
20/10/2017,144.4
23/10/2017,141.48
24/10/2017,143.94
25/10/2017,138.91
26/10/2017,141.24
27/10/2017,145.94
30/10/2017,143.59
31/10/2017,141.48
01/11/2017,143.67
02/11/2017,145.58
03/11/2017,144.71
06/11/2017,148.4
07/11/2017,147.55
08/11/2017,148.74
09/11/2017,145.09
10/11/2017,146.31
13/11/2017,144.61
14/11/2017,144.87
15/11/2017,143.38
16/11/2017,148.36
17/11/2017,150.09
20/11/2017,151.5
21/11/2017,153.69
22/11/2017,153.27
24/11/2017,153.16
27/11/2017,153.36
28/11/2017,156.6
29/11/2017,157.84
30/11/2017,159.48
01/12/2017,157.09
04/12/2017,159.75
05/12/2017,159.19
06/12/2017,158.28
07/12/2017,162.38
08/12/2017,164
11/12/2017,163.82
12/12/2017,163.65
13/12/2017,163.81
14/12/2017,161.17
15/12/2017,164.29
18/12/2017,168.57
19/12/2017,166.38
20/12/2017,168.3
21/12/2017,170.47
22/12/2017,169.49
26/12/2017,170.61
27/12/2017,171.47
28/12/2017,173.33
29/12/2017,171.91
02/01/2018,173.58
03/01/2018,175.19
04/01/2018,172
05/01/2018,171.38
08/01/2018,172.45
09/01/2018,172.43
10/01/2018,173.2
11/01/2018,179.99
12/01/2018,180.89
16/01/2018,178.97
17/01/2018,180.17
18/01/2018,181.24
19/01/2018,183.67
22/01/2018,187.12
23/01/2018,185.87
24/01/2018,185.52
25/01/2018,181.91
26/01/2018,185.37
29/01/2018,180.47
30/01/2018,182.14
31/01/2018,181.11
01/02/2018,179.65
02/02/2018,173.3
05/02/2018,166.71
06/02/2018,171.34
07/02/2018,173.58
08/02/2018,161.99
09/02/2018,164.26
12/02/2018,166.06
13/02/2018,166.33
14/02/2018,167.04
15/02/2018,167.24
16/02/2018,168.02
20/02/2018,172.25
21/02/2018,171.9
22/02/2018,175.16
23/02/2018,179.09
26/02/2018,180.63
27/02/2018,178.42
28/02/2018,175.09
01/03/2018,173.24
02/03/2018,176.6
05/03/2018,180.71
06/03/2018,184.99
07/03/2018,181.35
08/03/2018,183.36
09/03/2018,189.4
12/03/2018,186.63
13/03/2018,186.65
14/03/2018,184.82
15/03/2018,182.91
16/03/2018,186.29
19/03/2018,185.4
20/03/2018,185.16
21/03/2018,187.27
22/03/2018,180.26
23/03/2018,174.18
26/03/2018,180.57
27/03/2018,177.15
28/03/2018,169.11
29/03/2018,172.73
02/04/2018,166.6
03/04/2018,169.5
04/04/2018,173.68
05/04/2018,177.94
06/04/2018,172.14
09/04/2018,171.94
10/04/2018,177.97
11/04/2018,173.97
12/04/2018,176.32
13/04/2018,172.95
16/04/2018,174.13
17/04/2018,177.54
18/04/2018,180
19/04/2018,168.22
20/04/2018,163.22
23/04/2018,163.61
24/04/2018,156.43
25/04/2018,157.88
26/04/2018,155.35
27/04/2018,155.31
30/04/2018,150
01/05/2018,148.64
02/05/2018,149.29
03/05/2018,149.8
04/05/2018,153.23
07/05/2018,159.49
08/05/2018,159.33
09/05/2018,162.32
10/05/2018,166.36
11/05/2018,166.89
14/05/2018,165.56
15/05/2018,165.55
16/05/2018,169.48
17/05/2018,170.36
18/05/2018,169.82
21/05/2018,173.78
22/05/2018,166.78
23/05/2018,167.77
24/05/2018,167.41
25/05/2018,161.94
29/05/2018,160.46
30/05/2018,162.37
31/05/2018,159.57
01/06/2018,163.27
04/06/2018,161.35
05/06/2018,163.92
06/06/2018,164.85
07/06/2018,166.22
08/06/2018,166.8
11/06/2018,167.93
12/06/2018,169.8
13/06/2018,166.64
14/06/2018,164.46
15/06/2018,160.85
18/06/2018,163.32
19/06/2018,159.39
20/06/2018,161.69
21/06/2018,153.18
22/06/2018,154.95
25/06/2018,148.15
26/06/2018,147.48
27/06/2018,146.57
28/06/2018,147.47
29/06/2018,147.62
02/07/2018,144.75
03/07/2018,145.15
05/07/2018,148.5
06/07/2018,149.53
09/07/2018,155.11
10/07/2018,154.29
11/07/2018,151.69
12/07/2018,152.31
13/07/2018,154.83
16/07/2018,151.75
17/07/2018,152.21
18/07/2018,154.91
19/07/2018,156.57
20/07/2018,151.11
23/07/2018,149.32
24/07/2018,147.94
25/07/2018,146.36
26/07/2018,150.97
27/07/2018,147.31
30/07/2018,145.45
31/07/2018,148.8
01/08/2018,146.86
02/08/2018,147.13
03/08/2018,148.41
06/08/2018,151.32
07/08/2018,154.02
08/08/2018,151.85
09/08/2018,150.76
10/08/2018,148.59
13/08/2018,148.18
14/08/2018,151.21
15/08/2018,146.87
16/08/2018,148.99
17/08/2018,150.51
20/08/2018,154.44
21/08/2018,157.94
22/08/2018,157.32
23/08/2018,154.13
24/08/2018,156.17
27/08/2018,159.31
28/08/2018,158.48
29/08/2018,159.77
30/08/2018,156.68
31/08/2018,155.87
04/09/2018,158.1
05/09/2018,156.62
06/09/2018,153.82
07/09/2018,152.3
10/09/2018,159.99
11/09/2018,168.38
12/09/2018,167.1
13/09/2018,166.85
14/09/2018,168.95
17/09/2018,164.94
18/09/2018,167.05
19/09/2018,168.96
20/09/2018,171.76
21/09/2018,169.04
24/09/2018,168.07
25/09/2018,168.59
26/09/2018,167.86
27/09/2018,169.08
28/09/2018,163.6
01/10/2018,162.67
02/10/2018,160.4
03/10/2018,165.53
04/10/2018,163.19
05/10/2018,159.22
08/10/2018,156.07
09/10/2018,152.74
10/10/2018,144.84
11/10/2018,139.84
12/10/2018,137.88
15/10/2018,137.62
16/10/2018,141.22
17/10/2018,139.04
18/10/2018,118.13
19/10/2018,117.12
22/10/2018,114.91
23/10/2018,114.41
24/10/2018,106.99
25/10/2018,111.33
26/10/2018,109.23
29/10/2018,109.29
30/10/2018,115.62
31/10/2018,120.07
01/11/2018,125.71
02/11/2018,125.14
05/11/2018,126.7
06/11/2018,129.76
07/11/2018,131.32
08/11/2018,126.72
09/11/2018,126.67
12/11/2018,121.16
13/11/2018,119.57
14/11/2018,119.69
15/11/2018,118.5
16/11/2018,114.97
19/11/2018,112.54
20/11/2018,109.85
21/11/2018,113
23/11/2018,109.88
26/11/2018,115.32
27/11/2018,112.54
28/11/2018,117.25
29/11/2018,115.92
30/11/2018,117.13
03/12/2018,119.26
04/12/2018,106.29
06/12/2018,104.83
07/12/2018,103.94
10/12/2018,101.86
11/12/2018,101.86
12/12/2018,108.3
13/12/2018,108.88
14/12/2018,105.8
17/12/2018,105.41
18/12/2018,104.54
19/12/2018,100.9
20/12/2018,101.36
21/12/2018,99.51
24/12/2018,95.9
26/12/2018,103.12
27/12/2018,104.79
28/12/2018,101.5
31/12/2018,102.53
